date,priceOpen,priceHigh,priceLow,priceClose,volume
2022-03-29,46821.85024693429,48086.836749156784,46690.20413375594,47128.00516225025,36362175703.48
2022-03-28,44505.35710237063,46827.54619454887,44437.29364740723,46820.4934636771,28160889721.88
2022-03-27,44349.85843334273,44735.995596139575,44166.27514315357,44500.82841551288,16950455994.89
2022-03-26,43964.54622463837,44999.49305881161,43706.286031839605,44348.73090483442,30574413034.44
2022-03-25,42886.65421682143,44131.854552052,42726.16253143749,43960.93305895402,31042992291.34
2022-03-24,42364.3780528832,42893.50667956705,41877.50940012538,42892.95748224282,25242943069.35
2022-03-23,41074.10451849765,43124.70806932684,40948.28074358365,42358.808425408446,32004652375.66
2022-03-22,41246.13284847771,41454.41043229754,40668.04169654666,41077.99799180382,24615543270.67
2022-03-21,42191.40531212776,42241.16478331302,41004.75956246816,41247.82344683423,20127946682.25
2022-03-20,41794.64783390654,42316.55446040123,41602.66838045373,42190.65346170694,19664853187.34
2022-03-19,40944.84167953429,42195.74476003573,40302.39804880724,41801.15449609347,34421564941.56
2022-03-18,41140.84481577167,41287.5352036456,40662.87060094859,40951.37987550552,22009601092.64
2022-03-17,39335.56940371599,41465.45171392856,39022.34708714592,41143.92804034744,39616916192.41
2022-03-16,39664.25002606368,39794.63026359776,38310.21257971258,39338.78549203242,23934000867.75
2022-03-15,37846.31643962368,39742.50072233807,37680.73446757749,39666.75581897766,24322159070.49
2022-03-14,38884.7248489191,39209.35042701269,37728.14435633541,37849.66279952727,17300745309.73
2022-03-13,38794.46318889842,39308.59906103982,38772.53587861972,38904.013398030336,14616450657.2
2022-03-12,39439.96953161491,40081.6792542572,38347.43316239842,38794.97313747885,26364890465.25
2022-03-11,41974.06923817848,42004.727151859945,38832.94126502495,39437.45977362875,31078064710.78
2022-03-10,38742.81608045671,42465.67291118054,38706.0947800838,41982.92635480721,32284121034.04
2022-03-09,38059.904292538864,39304.44285307253,37957.38652660015,38737.2684954927,25776583476.27
2022-03-08,38429.30278301694,39430.22805907617,37260.20171383846,38062.040205582,28546143502.55
2022-03-07,39404.19892431593,39640.176751120496,38211.64796229216,38419.98337739256,19745229901.83
2022-03-06,39148.44970501965,39566.33618922075,38777.03641648265,39400.584138040096,16975917449.62
2022-03-05,42458.1411201421,42479.6131422293,38805.84954302073,39137.60363875836,28516271426.66
2022-03-04,43925.195064951615,44021.57833671519,41914.74909761815,42451.7895866188,24967782593.19
2022-03-03,44357.615244967536,45077.5769494305,43432.851778910444,43924.11643805577,29183112629.72
2022-03-02,43194.50421130424,44793.600448404046,42952.58405280174,44354.63750736122,32479047644.8
2022-03-01,37706.00126664568,43760.45701816791,37518.2146036468,43193.2340330233,35690014104.01
2022-02-28,39098.69891124532,39778.94237294012,37268.97751705011,37709.78375343292,23450127611.88
2022-02-27,39213.08378308136,40005.34872643367,38702.53370623648,39105.14781555144,17467554129.06
2022-02-26,38333.74714480872,39630.32241664578,38111.34188794657,39214.22062504251,26545599158.94
2022-02-25,37278.5650718651,38968.841216900575,34459.21772828672,38332.60983070036,46383802092.57
2022-02-24,38285.28261421084,39122.39390456852,37201.81601362011,37296.5720003887,21849073843.24
2022-02-23,37068.771436199466,38359.853663799135,36488.93225594501,38286.02708796957,25493150449.85
2022-02-22,38423.20987191556,39394.43582634885,36950.47571861194,37075.279353375714,29280402797.54
2022-02-21,40118.100621485086,40119.89006208543,38112.81394419498,38431.3781154647,18340576451.97
2022-02-20,40026.02250608061,40418.879215173474,39713.058328724495,40122.15476569747,13736557862.99
2022-02-19,40552.13257469959,40929.15323211681,39637.618604758165,40030.97559908853,23310007703.81
2022-02-18,43937.07161828148,44132.97417691996,40249.37300295736,40538.0128343685,26246662812.84
2022-02-17,44578.276206938615,44578.276206938615,43456.69293506654,43961.85938827947,19792547656.71
2022-02-16,42586.464611620926,44667.21697982024,42491.033760384526,44575.20333414411,22721659050.67
2022-02-15,42157.39915316259,42775.77832154969,41681.95611311458,42586.91968609005,20827783011.84
2022-02-14,42236.56642632817,42693.05285475678,41950.94173570745,42197.51534052756,14741589014.5
2022-02-13,42412.30031147502,42992.55156054976,41852.57272195791,42244.4699868886,18152390303.98
2022-02-12,43571.13046337891,43810.83038345513,42114.53964298382,42407.93793801922,26954925781.36
2022-02-11,44347.79883452384,45661.1731433747,43402.80824410734,43565.112172844536,32142048537.32
2022-02-10,44096.70449204256,44727.79989154796,43232.96716225857,44338.79775741671,23245887299.61
2022-02-09,43854.6536157814,45293.86624420329,42807.83573791916,44118.44625972839,33079398868.46
2022-02-08,42406.7813264058,44401.86351018092,41748.155311541545,43840.28657610548,28641855926.25
2022-02-07,41441.12079033813,42500.7869325403,41244.90763490041,42412.43423591741,16142097333.9
2022-02-06,41501.4805719368,41847.16328514942,41038.09585661601,41441.1648206042,19652846214.68
2022-02-05,37149.26414150606,41527.7855761899,37093.62956799564,41500.87538231141,29412210791.81
2022-02-04,36944.80523902983,37154.60024460736,36375.53733969708,37154.60024460736,18591534769.08
2022-02-03,38743.71342572458,38834.61783097103,36832.72866723168,36952.98493275946,19155189415.69
2022-02-02,38481.76536851194,39115.13228129207,38113.66309454232,38743.272569369816,20288500327.54
2022-02-01,37920.28099097226,38647.26098295709,36733.57287451939,38483.12630927304,20734730465.05
2022-01-31,38151.918823373366,38266.339795389365,37437.709209056906,37917.60273361001,14643548443.91
2022-01-30,37780.713786273285,38576.26364490159,37406.47368744183,38138.17856577545,17194183074.9
2022-01-29,37128.44419894304,37952.87783586475,36211.10819862756,37784.33326406649,22238830522.98
2022-01-28,36841.88060894733,37148.322279089225,35629.27988787525,37138.23431595358,25041426629.34
2022-01-27,36950.51482868812,38825.40869289119,36374.9079053597,36852.12259458596,31324598033.71
2022-01-26,36654.80592442568,37444.56934799371,35779.42880382785,36954.00201362759,26428189593.82
2022-01-25,36275.732948124925,37247.52132807993,33184.05956566154,36654.329182687645,41856658596.7
2022-01-24,35047.360289671895,36433.31265657471,34784.9671633865,36276.80469436993,26017975950.79
2022-01-23,36471.58999992482,36688.81082378707,34349.24919495158,35030.25176759585,39714385404.71
2022-01-22,40699.60698392732,41060.5273749856,35791.4265480389,36457.318100136144,43011992031.18
2022-01-21,41744.02805917337,43413.02394236423,40672.8238483266,40680.41991360026,20382033939.59
2022-01-20,42374.04061202849,42478.30484434323,41242.91311568182,41744.3298424627,23091543257.9
2022-01-19,42250.07314461258,42534.40391854775,41392.216698751,42375.63284306859,22417209226.95
2022-01-18,43118.12010150989,43179.39110302975,41680.3215634165,42250.54937324005,21690904261.18
2022-01-17,43172.03889467444,43436.80750035015,42691.02423407909,43113.88011377783,17902097844.6
2022-01-16,43101.89961076399,43724.67318452965,42669.0352201934,43177.39679008028,18371348297.75
2022-01-15,42598.87288897501,43346.68856572064,41982.6166524365,43099.69982832971,23577403398.89
2022-01-14,43946.741717735065,44278.42325661266,42447.044152064336,42591.57225803064,47691135081.85
2022-01-13,42742.17840595137,44135.36850871346,42528.98644526586,43949.10068678188,33499938688.54
2022-01-12,41819.50697062128,43001.15712132047,41407.75387307927,42735.85411950772,26327648900.42
2022-01-11,41910.2308272178,42199.48504221731,39796.571708349016,41821.26313900311,32104232330.73
2022-01-10,41734.72756293196,42663.950482400825,41338.15970640347,41911.60153633568,21294384372.18
2022-01-09,41561.46586768905,42228.94203543531,40672.27544835678,41733.94309889255,28066355845.13
2022-01-08,43153.57087575333,43153.57087575333,41077.446201548206,41557.90116097088,84196607519.83
2022-01-07,43565.51172706792,43748.72031099312,42645.54095167677,43160.928419605385,30208048288.93
2022-01-06,45899.35873958258,46929.04579448634,42798.22425915639,43569.00334764984,36851084858.53
2022-01-05,46458.85144441394,47406.54830217716,45752.46356205306,45897.57582677831,42494677904.76
2022-01-04,47343.54376514904,47510.72617492852,45835.96302540625,46458.11695889139,33071628361.52
2022-01-03,47680.926624830136,47881.406233160575,46856.93630974292,47345.22056425304,27951569547.04
2022-01-02,46311.744663040976,47827.310994600855,46288.48609504679,47686.81150917818,24582667004.25
2022-01-01,47169.37285862106,48472.52749022501,45819.95455328177,46306.44612269956,36974172399.58
2021-12-31,46490.6060493554,47879.96549998205,46060.313166020685,47178.125843439775,26686491018.4
2021-12-30,47623.8704633248,48119.74094987764,46201.494370962726,46444.71049053977,30049226299.49
2021-12-29,50679.85937702978,50679.85937702978,47414.209925318886,47588.85477745916,33430376883.39
2021-12-28,50802.60893278534,51956.3263547044,50499.46867595765,50640.41880437812,24324345757.98
2021-12-27,50428.69269638934,51196.377286971096,49623.104207223216,50809.515012889526,20964372925.86
2021-12-26,50854.9186725144,51176.5987876064,50236.70650013308,50429.8577970562,19030650914.0
2021-12-25,50806.05050297992,51814.02850549826,50514.49429089663,50822.19652323034,24367912228.26
2021-12-24,48626.343782202304,51332.340378308974,48065.83752640367,50784.5381788605,28223878107.92
2021-12-23,48937.09633911408,49544.79644160876,48450.93972971039,48628.50992513397,24447979558.59
2021-12-22,46886.07745738528,49300.91970607458,46698.77411525426,48936.61415144679,27055803927.85
2021-12-21,46707.06445122794,47401.71794820032,45579.81014253655,46880.27896372307,30961902128.91
2021-12-20,46853.86800304343,48089.6643521108,46502.954546756206,46707.01487699963,25154053860.63
2021-12-19,46219.25541631027,47313.828780620126,45598.4426124471,46848.7767655561,26098292689.86
2021-12-18,47653.729852491706,48004.89375037717,45618.21608397314,46202.14337914699,32902725329.31
2021-12-17,48900.46291062604,49425.57314325848,47529.88076552149,47665.42607788397,27268150946.58
2021-12-16,48379.75422773965,49473.955789617285,46671.96674485966,48896.72082911439,36541828519.8
2021-12-15,46709.8224590995,48431.39956649362,46424.49602199481,46612.63350690285,34638619079.14
2021-12-14,50114.74099112629,50204.99826327091,45894.84739484313,46737.482243749975,32166727776.26
2021-12-13,49354.854935162286,50724.86573999367,48725.85302263584,50098.33513638934,21939223598.97
2021-12-12,47264.6347033978,49458.21278787934,46942.347820725285,49362.50833645898,25775869261.33
2021-12-11,47642.14355318415,50015.25298738731,47023.69802104677,47243.30568491641,30966005122.3
2021-12-10,50450.08205241094,50797.16544089217,47358.35327050096,47672.12239108743,29603577250.59
2021-12-09,50667.64768306087,51171.37531040532,48765.98692100967,50504.795538708415,28479699445.97
2021-12-08,50581.83004951807,51934.78189551239,50175.80752105663,50700.08433648292,33676814851.61
2021-12-07,49413.479099212935,50929.519093832285,47281.03537975852,50582.62539664405,37707308001.13
2021-12-06,49201.51840101559,49768.14897629845,47857.49687209026,49368.84709922548,37198201161.44
2021-12-05,53727.87808734998,53904.67951179671,42874.61685839051,49200.70461743719,61385677468.79
2021-12-04,56509.16535639055,57482.16926596985,52496.58536174191,53598.24647029791,39789134214.89
2021-12-03,57217.37104847201,57349.23497932623,55895.132861981125,56477.8174777821,32379968685.55
2021-12-02,56907.96673382658,59041.68524348552,56553.08077446836,57229.82989944917,36858195306.81
2021-12-01,57830.11381927063,59113.40090139977,56057.28223400635,57005.42547359979,36708594617.63
2021-11-30,57291.904734500975,58872.88057761949,56792.52540797879,57806.56621525592,32370840356.0
2021-11-29,54813.024701786526,57393.84375116775,53576.73581756842,57248.45837582401,28116886356.83
2021-11-28,53736.4315256188,55329.25964957549,53668.355219128505,54815.07930492795,30560857714.07
2021-11-27,58960.28518286405,59183.48147055832,53569.76396309677,53569.76396309677,41810748221.23
2021-11-26,57165.41727228777,59367.96799431321,57146.68520201811,57274.67944716527,34284016247.69
2021-11-25,57565.85010775674,57803.06652501975,55964.22106983417,56280.42710822074,36635566788.68
2021-11-24,56304.55538766307,57875.51639658305,55632.759912335874,57569.07487572713,37485803898.95
2021-11-23,58706.849383944165,59266.35846818997,55679.840403672526,56289.28732263856,35036121783.1
2021-11-22,59730.50797421915,60004.42638275681,58618.9314315245,58730.47663865068,26123447605.05
2021-11-21,58115.08034646973,59859.88044204033,57469.725660868986,59697.19713425886,30624264862.85
2021-11-20,56896.12868016403,58351.11326592489,55705.18068471588,58119.57619379246,38702407772.13
2021-11-19,60360.13768997755,60948.49843615724,56550.79164360376,56942.136244057234,41388338699.24
2021-11-18,60139.62010926292,60823.61051804563,58515.409892466094,60368.01181676493,39178392930.24
2021-11-17,63721.195194032895,63721.195194032895,59016.3371572465,60161.2470371667,46844335591.65
2021-11-16,65521.28934209624,66281.56971124028,63548.14341714045,63557.87151837094,30558763548.22
2021-11-15,64455.371640342,65495.18048964447,63647.80824724336,65466.8410240344,25122092190.66
2021-11-14,64158.122680802655,64915.67487503434,63303.73382503543,64469.52902338505,30474228777.23
2021-11-13,64863.98034642406,65460.81498300306,62333.913107848,64155.94183643273,36084893887.38
2021-11-12,64978.89029642256,65579.01476027582,64180.48892767775,64949.96191476004,35880633235.64
2021-11-11,66953.33937367408,68789.62593892214,63208.11499840693,64995.22939074326,48730828378.26
2021-11-10,67549.73558078487,68530.33968606162,66382.06100821143,66971.82809746113,42357991721.09
2021-11-09,63344.06722201008,67673.73912296213,63344.06722201008,67566.8300878775,41125608330.4
2021-11-08,61554.92180501453,63326.98902809924,61432.48911421684,63326.98902809924,24726754301.5
2021-11-07,61068.87344706671,61590.68242934496,60163.78154896681,61527.481793398685,29094934221.43
2021-11-06,61460.07904015772,62541.46768614855,60844.60760778878,61125.67426890355,30605102446.15
2021-11-05,62941.80403493862,63123.28891505452,60799.66247532921,61452.2305873208,32615846901.02
2021-11-04,63254.334880972434,63516.93758361721,61184.24017816589,62970.047426018544,36124731509.48
2021-11-03,60963.2541524674,64242.79489078416,60673.055415022725,63226.40109708796,37746665647.11
2021-11-02,61320.44949159524,62419.00478547046,59695.18309314882,61004.40802134929,36150572843.25
2021-11-01,61850.48945609283,62406.17045156975,60074.32959260729,61318.95776660599,32241199927.48
2021-10-31,62239.36221013832,62330.145530435664,60918.38528402914,61888.8312190326,32157938615.83
2021-10-30,60624.87076486328,62927.60964090372,60329.96506898058,62227.96459381882,36856881766.69
2021-10-29,58470.72957834805,62128.63294631658,58206.91785547681,60622.13670884834,45257083247.08
2021-10-28,60351.998619297934,61435.18459666256,58208.18905353113,58482.387940045504,43657076893.23
2021-10-27,63032.76251241394,63229.02640452481,59991.16068671486,60363.79205035724,34878965587.2
2021-10-26,60893.92757572503,63729.32570805201,60691.79895440064,63039.8255141733,31064911613.92
2021-10-25,61368.34317142168,61505.8033499327,59643.34537811252,60930.83644217956,27316183881.53
2021-10-24,60694.62797663025,61743.87800599312,59826.52173833968,61393.61719151695,26882546034.26
2021-10-23,62237.89106678509,63715.02168235672,60122.79781653194,60692.26443309548,38434082774.64
2021-10-22,66002.23220375569,66600.54680827727,62117.40871370067,62210.17307563477,45908121369.65
2021-10-21,64284.586188483045,66930.38727098986,63610.67499168911,65992.8370361176,40788955581.64
2021-10-20,62043.16583539526,64434.53337332829,61622.93371791293,64261.99119285591,40471196345.95
2021-10-19,61548.803434206464,62614.65904694762,60012.7569251342,62026.07783109295,38055562075.08
2021-10-18,60887.65305206833,61645.5224773273,59164.46837606796,61553.61738469951,29032367510.53
2021-10-17,61609.52714620337,62274.47708576495,60206.12006281065,60892.18069270075,34250964237.12
2021-10-16,57345.901979185575,62757.12970297238,56868.14269296361,61593.950060618336,51780081800.67
2021-10-15,57372.83207889544,58478.735498872185,56957.076136221294,57321.52527966035,36615791365.79
2021-10-14,56038.25678811077,57688.66010360205,54370.97322790752,57401.09752733619,41684252783.19
2021-10-13,57526.83201141932,57627.87860225571,54477.97446785474,56041.0568380579,41083758949.31
2021-10-12,54734.124840616,57793.03924920704,54519.7655195754,57484.7894651936,42637331697.95
2021-10-11,54952.821250516485,56401.30424077445,54264.25638853357,54771.579183854585,39527792363.58
2021-10-10,53929.78146840719,55397.9434699833,53735.14288192665,54968.22445041543,32491211414.21
2021-10-09,53802.14603683171,55922.98102185477,53688.0552869081,53967.84676725268,34800873923.86
2021-10-08,55338.62374457416,55338.62374457416,53525.46834628189,53805.98516429891,36807860412.83
2021-10-07,51486.66574167223,55568.46354624718,50488.19074713721,55361.44942960792,49034730167.78
2021-10-06,49174.959615548825,51839.98571963284,49072.83924879303,51514.814060276665,35873904236.33
2021-10-05,48208.90763250835,49456.77578224745,47045.00374713232,49112.90128239323,33383173001.66
2021-10-04,47680.02840718254,49130.6922101816,47157.2876055212,48199.95155726554,26638115879.34
2021-10-03,48137.46873272134,48282.0608812222,47465.49575819082,47711.48646346977,30614346491.65
2021-10-02,43816.740644298894,48436.011271354095,43320.02297853755,48116.941218027736,42850641581.55
2021-10-01,41551.270839196986,44092.600563026455,41444.581604469466,43790.89562548486,31141681925.44
2021-09-30,41064.98395394628,42545.25854950197,40829.66927627647,41564.36348149087,30602359904.85
2021-09-29,42200.89661383886,42775.14614153188,40931.66249955052,41034.54466522939,30214940550.45
2021-09-28,43234.18492941265,44313.24588239373,42190.63257626218,42235.73184664342,30980029059.26
2021-09-27,42721.62866024696,43919.30096972983,40848.46165986984,43208.53910453539,30661222077.4
2021-09-26,42840.89050861673,42996.25970447862,41759.92042513176,42716.59314672847,31604717235.76
2021-09-25,44894.30212326092,45080.49106253164,40936.55716912168,42839.75169596445,42839345714.34
2021-09-24,43560.29537289927,44942.174654396345,43109.33828780285,44895.09660157076,34244064430.34
2021-09-23,40677.95483393797,43978.61922345792,40625.63419051004,43574.50943280896,38139709245.54
2021-09-22,43012.2344357601,43607.60998213147,39787.60979796041,40693.67719158998,48701090087.97
2021-09-21,47261.406498921686,47328.19884178188,42598.91584909948,42843.80244093855,43909845642.16
2021-09-20,48268.85742046013,48328.36733569379,46919.80475676159,47260.21733146774,26967722648.45
2021-09-19,47273.52581288287,48791.779372223245,47087.28419453716,48278.36351532978,28575630451.13
2021-09-18,47771.00310765417,48160.92074812783,46832.52459850905,47267.52002306911,28727713710.9
2021-09-17,48158.907204666175,48486.82941062649,47079.55712299215,47783.35780464393,31764293754.0
2021-09-16,47097.99812341768,48450.46846574889,46773.32654258819,48176.34639274429,30484496466.48
2021-09-15,44960.04935902961,47218.12535484696,44752.33134929017,47092.49383326693,38652152880.49
2021-09-14,46057.21532739,46598.67898470733,43591.32078490879,44963.07263282951,40969943252.55
2021-09-13,45206.62926911,46364.87885382,44790.46204888,46063.27035709,27881980160.72
2021-09-12,44869.84026079,45969.29281653,44818.26641318,45201.45898324,34499835245.04
2021-09-11,46396.66247161,47031.74238084,44344.48542484,44883.9101072,39154666596.52
2021-09-10,45774.74222293,47261.94853026,45669.73965231,46391.4229753,38672657013.28
2021-09-09,46827.76337359,47334.0556378,44561.39446278,46091.38930192,49007762487.62
2021-09-08,52660.47935083,52853.7637963,43285.20858869,46811.12952948,65210059683.34
2021-09-07,51769.00432067,52700.94145826,51053.67850996,52633.53620235,38884105425.88
2021-09-06,49937.85801546,51868.68163043,49538.59838076,51753.41192621,30322676318.63
2021-09-05,50009.32509557,50545.58101197,49548.78045079,49944.62690568,37471327793.79
2021-09-04,49288.24911201,50982.27157262,48386.0861629,50025.37460546,43206179618.68
2021-09-03,48807.8488618,50343.42070496,48652.31979053,49327.72318398,39508070319.03
2021-09-02,47099.77486941,49111.08878787,46562.43744881,48847.02907417,39139399124.64
2021-09-01,47024.34166315,48189.55018777,46750.09395271,47166.68794545,34730363427.12
2021-08-31,48834.85267752,48925.60651985,46950.27228064,47054.98479356,31847007016.12
2021-08-30,48911.24836282,49644.11465849,47925.8555808,48829.8326,25889650240.45
2021-08-29,49072.58522066,49283.50564795,48499.23890806,48902.40220635,28568103400.7
2021-08-28,46894.55507054,49112.78526466,46394.28309076,49058.66973026,34511076994.88
2021-08-27,49002.64180701,49347.58357137,46405.78243211,46942.21786802,32666549568.27
2021-08-26,47727.25669296,49202.87847317,47163.61431922,48960.78728025,32646349930.89
2021-08-25,49562.34672915,49878.77128666,47687.11799659,47706.11855498,35361168833.64
2021-08-24,49291.67737487,50482.07640834,49074.60540097,49546.14770729,34305053718.87
2021-08-23,48869.10424226,49471.61043116,48199.94100421,49321.65404941,25370975377.73
2021-08-22,49327.07373292,49717.0189234,48312.19763872,48905.49058555,40585205312.32
2021-08-21,46723.12114785,49342.15226511,46650.70851286,49339.17603688,34706867451.71
2021-08-20,44741.88334742,46970.76087419,43998.31551257,46717.5787452,37204312298.94
2021-08-19,44686.75080965,45952.06217021,44364.02745071,44801.18871714,32194123075.34
2021-08-18,45936.45633673,47139.57060006,44512.41753396,44695.35761921,33451362599.74
2021-08-17,47019.96132369,47998.09667927,45700.3218682,46004.4840786,32776876609.7
2021-08-16,47096.66856627,47357.10642699,45579.59012016,47047.00454195,30988958445.96
2021-08-15,47810.68928692,48098.68409454,46177.63332621,47096.94566198,31211354441.65
2021-08-14,44439.69278522,47831.97604291,44282.41741653,47793.32117908,31744259538.78
2021-08-13,45576.88033369,46228.91094271,43861.44704055,44428.28846681,33723620826.37
2021-08-12,45599.70402605,46735.63156351,45351.71114676,45593.63593071,34319709072.92
2021-08-11,46280.84767425,46637.98783478,44705.55657645,45585.03077231,33546019517.4
2021-08-10,43791.92742356,46456.83291829,42848.68794765,46365.40065035,38734079049.1
2021-08-09,44574.43858612,45282.35328436,43331.9098211,43798.11767796,36302664749.76
2021-08-08,42832.79664244,44689.86095933,42618.56614164,44555.8006644,40030862141.25
2021-08-07,40865.86692448,43271.65861284,39932.17941979,42816.49896809,38226483045.67
2021-08-06,39744.51415501,41341.93499214,37458.00399335,40869.55432742,35185031016.54
2021-08-05,38213.33196989,39952.29786644,37589.16562212,39747.50501675,25372562723.91
2021-08-04,39178.40356586,39750.03090553,37782.05245092,38152.9820898,26189830449.73
2021-08-03,39907.2628498,40419.18086385,38746.34716686,39201.945189,25595265436.38
2021-08-02,41460.84408133,42541.67948122,39540.94008121,39974.89602594,26688438115.4
2021-08-01,42196.30388672,42231.44828319,41110.83251138,41626.19567624,25802845343.24
2021-07-31,40027.4833199,42235.54770874,38397.3545099,42235.54770874,33072782960.21
2021-07-30,39995.45199088,40593.07226017,39352.05976929,40008.42084653,27167146026.5
2021-07-29,39503.18569435,40816.06972357,38862.43592287,39995.90646862,38702404695.37
2021-07-28,37276.03602972,39406.9409837,36441.72630845,39406.9409837,35097370560.07
2021-07-27,35384.02988451,40499.6772793,35287.3117098,37337.5333134,51022126212.27
2021-07-26,34290.29138518,35364.92558378,33881.83744908,35350.18697353,20856685287.16
2021-07-25,33593.72941224,34490.39124375,33424.85900496,34292.44590612,21664706865.41
2021-07-24,32305.95885214,33581.55060854,32057.89353952,33581.55060854,22552046192.46
2021-07-23,32138.87280774,32576.40000828,31745.29924353,32313.10632477,19555230517.6
2021-07-22,29796.28568986,32752.32636341,29526.18371065,32110.69326387,28203024558.74
2021-07-21,30838.28525375,31006.18663047,29360.95583827,29807.34767271,23148267244.64
2021-07-20,31800.01263521,31885.85993224,30563.73534679,30817.83165619,20434789544.65
2021-07-19,31533.8847205,32398.99518648,31215.4923102,31796.81013825,18787986666.5
2021-07-18,31397.30860013,31935.94439173,31223.99087263,31533.06753327,18895018941.74
2021-07-17,31841.55132445,32218.40661205,31100.67337243,31421.53845398,23699476918.2
2021-07-16,32827.87454891,33159.64094791,31175.70974736,31780.73137404,21300524236.7
2021-07-15,32723.84605182,33061.39895615,31639.1241064,32822.34873678,21376531209.58
2021-07-14,33125.46869395,33327.10141663,32261.42048386,32702.02592354,19120856668.82
2021-07-13,34254.01659458,34592.15560419,32697.3086512,33155.84813085,24321499537.02
2021-07-12,33509.0772617,34584.70454995,33346.73772241,34240.18701074,20108729370.08
2021-07-11,33811.24302026,34209.07019715,33116.01310594,33520.51995283,22971873467.75
2021-07-10,32861.67129399,34042.29177067,32318.8803578,33798.01020742,27436021028.14
2021-07-09,33889.6063474,33907.90804895,32133.18272686,32877.37262842,29910396945.88
2021-07-08,34225.68033425,34997.66476097,33839.28915746,33855.32688833,24796027476.65
2021-07-07,33723.50965515,35038.53636342,33599.91616924,34235.19345116,26501259869.76
2021-07-06,35284.34443007,35284.34443007,33213.66103397,33746.00245614,26721554282.07
2021-07-05,34665.56486608,35937.56714724,34396.47745754,35287.77976616,24924307911.11
2021-07-04,33854.42136155,34909.25989883,33402.69653615,34668.54840182,24383958643.26
2021-07-03,33549.6001774,33939.58869924,32770.68078046,33897.04858963,38728974942.25
2021-07-02,35035.98271227,35035.98271227,32883.78122635,33572.11765253,37838957079.15
2021-07-01,35908.38805414,36074.75975718,34086.15187806,35040.83724889,34059036099.04
2021-06-30,34475.55969665,36542.11101765,34252.48489199,35867.77773549,37901460044.3
2021-06-29,34679.12222205,35219.89179129,33902.0758922,34434.33531428,33892523752.03
2021-06-28,32287.52321108,34656.12735553,32071.75714808,34649.64458753,35511640893.97
2021-06-27,31594.66357132,32637.58719331,30184.50179358,32186.27767093,38585385521.38
2021-06-26,34659.10449948,35487.2480035,31350.88385819,31637.78005541,40230904226.0
2021-06-25,33682.80040376,35228.85261084,32385.21469567,34662.43589358,33123368116.18
2021-06-24,32515.71430319,34753.40850285,31772.63235532,33723.0289781,46317108924.69
2021-06-23,31622.37708528,33292.45476399,28893.62165844,32505.6598245,58964353058.3
2021-06-22,35641.14606474,35721.63963385,31295.93552923,31676.69373254,52809038593.79
2021-06-21,35563.13941499,36059.48351685,33432.07604413,35698.29644336,36664034054.41
2021-06-20,35854.52922288,36457.79628009,34933.06225074,35615.86927002,31207279718.5
2021-06-19,38099.47705463,38187.26016042,35255.85491821,35787.24478177,36200887274.95
2021-06-18,38341.42380252,39513.67016412,37439.67410798,38053.50417253,37096670046.76
2021-06-17,40168.69037027,40516.77682766,38176.03417592,38347.06322666,39211635099.63
2021-06-16,40427.16992116,41295.26857449,39609.4691963,40406.26898673,46420149185.33
2021-06-15,39016.9701778,40978.36447697,38757.28412199,40218.47785943,43148914673.17
2021-06-14,35555.79014042,39322.78021188,34864.10993969,39097.86089667,40669112837.87
2021-06-13,37340.14284419,37408.92559512,34728.19010076,35552.51714847,37924228550.01
2021-06-12,36697.03129279,37608.69429327,36044.44991066,37334.39952553,38699736985.32
2021-06-11,37389.51565087,38334.32544308,35847.5936407,36702.59937466,43576032853.66
2021-06-10,33416.97785088,37537.37115028,32475.86603066,37345.12148619,53972919007.62
2021-06-09,33589.52085635,34017.38797859,31114.44247046,33472.63174808,49902050441.89
2021-06-08,35835.26550975,36790.57215572,33480.64124099,33560.70783776,33683936663.24
2021-06-07,35538.60872998,36436.42096405,35304.58007817,35862.37772747,28913440584.92
2021-06-06,36880.15597053,37917.71414924,34900.41223702,35551.95872588,35959473399.07
2021-06-05,39242.48626197,39242.48626197,35717.72230304,36894.40532994,41831090186.61
2021-06-04,37599.40994043,39478.95118167,37243.97372784,39208.76599489,35460750427.01
2021-06-03,36699.92291982,38231.3391761,35966.30715642,37575.17957566,33070867189.76
2021-06-02,37293.79237447,37896.73619262,35787.08596532,36684.92451667,34639423297.36
2021-06-01,35658.59295707,37468.24899082,34241.94356094,37332.85368874,39009847639.28
2021-05-31,34607.40597914,36400.66888165,33520.73795924,35678.12920411,31646080921.32
2021-05-30,35684.1568817,37234.49847965,33693.92945797,34616.06800347,45231013334.6
2021-05-29,38507.08307537,38856.96788502,34779.0394272,35697.60639024,55200191951.77
2021-05-28,39316.88967818,40379.61767161,37247.90367644,38436.96853505,43210968720.58
2021-05-27,38392.62365582,40782.07818311,37905.8348536,39294.19738214,51346735160.35
2021-05-26,38795.7802497,39776.34979796,36581.42891576,38402.22385137,56211915803.14
2021-05-25,34700.363568,39835.13982978,34551.08054976,38705.97863723,67359584098.36
2021-05-24,37531.4484526,38289.21812026,31227.33943257,34770.58362292,78469274360.73
2021-05-23,37371.02990629,38831.05443914,35383.68375136,37536.63111241,57377273240.44
2021-05-22,40596.94832252,42172.17361572,33616.45388421,37304.69067136,82051616861.13
2021-05-21,36753.66970802,42462.98498552,35050.61582451,40782.73826245,88281943358.63
2021-05-20,42944.97544731,43546.1164845,30681.49691178,37002.4404659,126358098746.69
